productName,rating,reviewText
"Redmi Note 9 Pro Max (Aurora Blue, 6GB RAM, 64GB Storage)- 64MP Quad Camera & Latest 8nm Snapdragon 720G & Alexa Hands-Free | 12 Months No Cost EMI & INR 1000 Off on Exchange",1, hangs much
"Redmi Note 9 Pro Max (Aurora Blue, 6GB RAM, 64GB Storage)- 64MP Quad Camera & Latest 8nm Snapdragon 720G & Alexa Hands-Free | 12 Months No Cost EMI & INR 1000 Off on Exchange",1,display bettery sound looks good camera quality good terms 64 mp
"Redmi Note 9 Pro Max (Aurora Blue, 6GB RAM, 64GB Storage)- 64MP Quad Camera & Latest 8nm Snapdragon 720G & Alexa Hands-Free | 12 Months No Cost EMI & INR 1000 Off on Exchange",1, except battery life rest worst
"Redmi Note 9 Pro Max (Aurora Blue, 6GB RAM, 64GB Storage)- 64MP Quad Camera & Latest 8nm Snapdragon 720G & Alexa Hands-Free | 12 Months No Cost EMI & INR 1000 Off on Exchange",1, calling network issue
"Redmi Note 9 Pro Max (Aurora Blue, 6GB RAM, 64GB Storage)- 64MP Quad Camera & Latest 8nm Snapdragon 720G & Alexa Hands-Free | 12 Months No Cost EMI & INR 1000 Off on Exchange",1,battery backup soo good hotspot onbattery decreased 12 within hour really depressed
"Redmi Note 9 Pro Max (Aurora Blue, 6GB RAM, 64GB Storage)- 64MP Quad Camera & Latest 8nm Snapdragon 720G & Alexa Hands-Free | 12 Months No Cost EMI & INR 1000 Off on Exchange",1, features satisfactory
"Redmi Note 9 Pro Max (Aurora Blue, 6GB RAM, 64GB Storage)- 64MP Quad Camera & Latest 8nm Snapdragon 720G & Alexa Hands-Free | 12 Months No Cost EMI & INR 1000 Off on Exchange",1,used mi note 4 5pro took phone better cemara ignoring mi 9pro cemara mark takes memory image image clarity image pixcels poor phone also getting heat expected less heat performance good range
"Redmi Note 9 Pro Max (Aurora Blue, 6GB RAM, 64GB Storage)- 64MP Quad Camera & Latest 8nm Snapdragon 720G & Alexa Hands-Free | 12 Months No Cost EMI & INR 1000 Off on Exchange",1,much battery drainagephone hangs video call whatsappvoice quality good neither loud cleartook 2 hours charge phone completelyi suggest worthy buy chinese phonedont waste moneydont choose phone due ratego samsung one plusamazon neither return replacing itso thing buy irritating phonem going sell phone olx
"Redmi Note 9 Pro Max (Aurora Blue, 6GB RAM, 64GB Storage)- 64MP Quad Camera & Latest 8nm Snapdragon 720G & Alexa Hands-Free | 12 Months No Cost EMI & INR 1000 Off on Exchange",1, speaker working properly speaker defective
"Redmi Note 9 Pro Max (Aurora Blue, 6GB RAM, 64GB Storage)- 64MP Quad Camera & Latest 8nm Snapdragon 720G & Alexa Hands-Free | 12 Months No Cost EMI & INR 1000 Off on Exchange",1, wifi os working keeps saying saved getting connected tried devices wifi worked fine
"Redmi Note 9 Pro Max (Aurora Blue, 6GB RAM, 64GB Storage)- 64MP Quad Camera & Latest 8nm Snapdragon 720G & Alexa Hands-Free | 12 Months No Cost EMI & INR 1000 Off on Exchange",1,first time got bad experience amazonblack spot mobile 11 days said return window closedvery bad service
"Redmi Note 9 Pro Max (Aurora Blue, 6GB RAM, 64GB Storage)- 64MP Quad Camera & Latest 8nm Snapdragon 720G & Alexa Hands-Free | 12 Months No Cost EMI & INR 1000 Off on Exchange",1,worst phone ever usethe proxy sensor working ten minutes u see 100 time one msg screendont cover airphone area frustrated excellent service amazon
"Redmi Note 9 Pro Max (Aurora Blue, 6GB RAM, 64GB Storage)- 64MP Quad Camera & Latest 8nm Snapdragon 720G & Alexa Hands-Free | 12 Months No Cost EMI & INR 1000 Off on Exchange",1,unboxed mobile switch still miui 11 screen cant navigate next screen press power button cant even switch restart touch working phone display visible full black screen mobile vibration connected charge cable sound hear display blinking complained regarding issue cc replace refund product told technician arrive doorstep called technician several times response still didnt receive call technician feel bad choose brand qc failed devices gave good review rating face issue soon mobile best luck
"Redmi Note 9 Pro Max (Aurora Blue, 6GB RAM, 64GB Storage)- 64MP Quad Camera & Latest 8nm Snapdragon 720G & Alexa Hands-Free | 12 Months No Cost EMI & INR 1000 Off on Exchange",1, touch working received different colororder black received blue
"Redmi Note 9 Pro Max (Aurora Blue, 6GB RAM, 64GB Storage)- 64MP Quad Camera & Latest 8nm Snapdragon 720G & Alexa Hands-Free | 12 Months No Cost EMI & INR 1000 Off on Exchange",1,bought mobile 20days mobile display gonewhen called amazon saying anythingwhen called mi service center closed anythingtotal waste money amazon service crap customer care people talking rude
"Redmi Note 9 Pro Max (Aurora Blue, 6GB RAM, 64GB Storage)- 64MP Quad Camera & Latest 8nm Snapdragon 720G & Alexa Hands-Free | 12 Months No Cost EMI & INR 1000 Off on Exchange",1,much unsatisfied 10 days earpiece working cannot hear voice call really disgusting time redmi really sucks
"Redmi Note 9 Pro Max (Aurora Blue, 6GB RAM, 64GB Storage)- 64MP Quad Camera & Latest 8nm Snapdragon 720G & Alexa Hands-Free | 12 Months No Cost EMI & INR 1000 Off on Exchange",1, wast phone phone hanging chargeing vary poor compatible
"Redmi Note 9 Pro Max (Aurora Blue, 6GB RAM, 64GB Storage)- 64MP Quad Camera & Latest 8nm Snapdragon 720G & Alexa Hands-Free | 12 Months No Cost EMI & INR 1000 Off on Exchange",1, good
"Redmi Note 9 Pro Max (Aurora Blue, 6GB RAM, 64GB Storage)- 64MP Quad Camera & Latest 8nm Snapdragon 720G & Alexa Hands-Free | 12 Months No Cost EMI & INR 1000 Off on Exchange",1,used 2 weeksometime hanged jump home pagedonn buy totally waste money
"Redmi Note 9 Pro Max (Aurora Blue, 6GB RAM, 64GB Storage)- 64MP Quad Camera & Latest 8nm Snapdragon 720G & Alexa Hands-Free | 12 Months No Cost EMI & INR 1000 Off on Exchange",1,writing review reason using 10 days clearly say china piece always china piece day one ie 8th aug 2020 phone came issues watching videos taps object bottom screen go blank audio heard called amazon amazon account used place order friends left many messages amazon replacement vain later return window closed called amazon got hold amazon customer says never tried reaching neither received messages anything else yesterday ie 17th aug 2020 went xiaomi customer center said might software issue reloaded software today ie 18th aug 2020 facing issue went service center said might hardware issue said fixed immediately tested shown issue resolved xiaomi selling faulty products cant responsible service center says replacement possible fetching 18500 joke human instead robot phone service center takes 1 week time get fixed xiaomi please keep mind repaired product always repaired product original replace sparesi recommend buy dont fall fishy neither support anyone buying xiaomi products buy life really lost faith product thanks sridhar
"Redmi Note 9 Pro Max (Aurora Blue, 6GB RAM, 64GB Storage)- 64MP Quad Camera & Latest 8nm Snapdragon 720G & Alexa Hands-Free | 12 Months No Cost EMI & INR 1000 Off on Exchange",1,im disappointed amazon selling defective products cell good charge working worked 2 days stopped working another issue battery getting drained quickly thats reason request replace mobile avail new cell
"Redmi Note 9 Pro Max (Aurora Blue, 6GB RAM, 64GB Storage)- 64MP Quad Camera & Latest 8nm Snapdragon 720G & Alexa Hands-Free | 12 Months No Cost EMI & INR 1000 Off on Exchange",1,worst product redmi home screen hangs almost everytime use finger print sensor pop unlock animation miui 11 sucks dont waste money
"Redmi Note 9 Pro Max (Aurora Blue, 6GB RAM, 64GB Storage)- 64MP Quad Camera & Latest 8nm Snapdragon 720G & Alexa Hands-Free | 12 Months No Cost EMI & INR 1000 Off on Exchange",1, working good one product
"Redmi Note 9 Pro Max (Aurora Blue, 6GB RAM, 64GB Storage)- 64MP Quad Camera & Latest 8nm Snapdragon 720G & Alexa Hands-Free | 12 Months No Cost EMI & INR 1000 Off on Exchange",1, worst phone please dont buy
"Redmi Note 9 Pro Max (Aurora Blue, 6GB RAM, 64GB Storage)- 64MP Quad Camera & Latest 8nm Snapdragon 720G & Alexa Hands-Free | 12 Months No Cost EMI & INR 1000 Off on Exchange",1,bad quality hanging problem 34 days network problem sim location works perfectly mobiles camera poor quality way 64mp many problems
"Redmi Note 9 Pro Max (Aurora Blue, 6GB RAM, 64GB Storage)- 64MP Quad Camera & Latest 8nm Snapdragon 720G & Alexa Hands-Free | 12 Months No Cost EMI & INR 1000 Off on Exchange",1, hanging problem much
"Redmi Note 9 Pro Max (Aurora Blue, 6GB RAM, 64GB Storage)- 64MP Quad Camera & Latest 8nm Snapdragon 720G & Alexa Hands-Free | 12 Months No Cost EMI & INR 1000 Off on Exchange",1,worst phone ever boughtreciver earpiece working 10 days usesometimes works time doesntdont buy phoneworst phone worst companyi sad buying product
"Redmi Note 9 Pro Max (Aurora Blue, 6GB RAM, 64GB Storage)- 64MP Quad Camera & Latest 8nm Snapdragon 720G & Alexa Hands-Free | 12 Months No Cost EMI & INR 1000 Off on Exchange",1,refurbished phones recieved touch replaced phone plz dont buy bad sound quality unit usedi buy 6 time time received used product amazon service worst finally wasted 18500 amazon never buy anything mc amazon 64mp camera quality like 13mp oppo camera always red red showing image time yellow plz plz dont buy camera
"Redmi Note 9 Pro Max (Aurora Blue, 6GB RAM, 64GB Storage)- 64MP Quad Camera & Latest 8nm Snapdragon 720G & Alexa Hands-Free | 12 Months No Cost EMI & INR 1000 Off on Exchange",1, best phone price range hectic ads disappointed worst camera ever even replacement facing issue
"Redmi Note 9 Pro Max (Aurora Blue, 6GB RAM, 64GB Storage)- 64MP Quad Camera & Latest 8nm Snapdragon 720G & Alexa Hands-Free | 12 Months No Cost EMI & INR 1000 Off on Exchange",1,phone gets hang day good camera portfolio times gets error opening camera waste money even compared note 5i prefer throw forcely day
"Redmi Note 9 Pro Max (Aurora Blue, 6GB RAM, 64GB Storage)- 64MP Quad Camera & Latest 8nm Snapdragon 720G & Alexa Hands-Free | 12 Months No Cost EMI & INR 1000 Off on Exchange",1,using vodafone sim currently mobile doesnt supports 4g internet calling timeif selected preferred network lte outgoing calls happen matter whatever trick try many times contact customer servicei mean kind phone launched cannot basic feature working
"Redmi Note 9 Pro Max (Aurora Blue, 6GB RAM, 64GB Storage)- 64MP Quad Camera & Latest 8nm Snapdragon 720G & Alexa Hands-Free | 12 Months No Cost EMI & INR 1000 Off on Exchange",1,almost taking 2hours full charge really fast charging
"Redmi Note 9 Pro Max (Aurora Blue, 6GB RAM, 64GB Storage)- 64MP Quad Camera & Latest 8nm Snapdragon 720G & Alexa Hands-Free | 12 Months No Cost EMI & INR 1000 Off on Exchange",1,horrible horrible horriblethis negative rating solely amazonmy account prime placed order 22 july 2020 item shipped 2 days stuck pune almost 4 days almost 10 calls many tweets facebook escalation nothing happened customer support amazon uneducated dont even know product one thing say apolize delay want phone dont pay advance make cod ill never shop amazon expensive items atleastthey harrassed like anythingcoming product redmi note nine pro max1 mobile look good2 bit heavy mobile3 camera decent good bad4 refresh rate low5 sound old redmi style6 battery backup needs checked7 front camera good8 look display good9pubg gta asphault free fire runs smoothly10 gamers good mobile11 charger fastoverall product good dont trust amazon customer support wasted much time follow upto buy mobile flash sale open website sharp 1159 keep clicking get thisthere black market going fellow buys sell local mobile shop extra cost sell customers high cost aware buy online
"Redmi Note 9 Pro Max (Aurora Blue, 6GB RAM, 64GB Storage)- 64MP Quad Camera & Latest 8nm Snapdragon 720G & Alexa Hands-Free | 12 Months No Cost EMI & INR 1000 Off on Exchange",1, lot fight ive successfully ordered interstellar black received aurora blue started using bloatware made hard handle camera quality good battery perfectthe fingerprint sensor problems half time didnt recognise fingerprints first attempt within week earpiece stopped working ive immediately filed replacement amazon deliver next dayoverall experience bad phone work progress
"Redmi Note 9 Pro Max (Aurora Blue, 6GB RAM, 64GB Storage)- 64MP Quad Camera & Latest 8nm Snapdragon 720G & Alexa Hands-Free | 12 Months No Cost EMI & INR 1000 Off on Exchange",1,please dont buy itits quality mobile like redmi note 4 special features added redmi note 9 pro max differentiate note 4 battery good doesnt retain power long time companys mobile giving special technology like samsung m31 6000 mah battery amoled screen sony camera lense many features lesser price value money good product company fixed high price answer would like know company purchasing feel nothing worthy set still using redmi note 4 looting custom covid 19 pandemic situation discount isoffered credit card cost emi exchange flash sale name flash sale seller makes fool us personal experience opinion body hurts feel sorry revealed truthyou get far better mobile price 18 500 cheating customer price high quality improvement comparison redmi note 4 feel better redmi note 4 lesser price 9 pro max
"Redmi Note 9 Pro Max (Aurora Blue, 6GB RAM, 64GB Storage)- 64MP Quad Camera & Latest 8nm Snapdragon 720G & Alexa Hands-Free | 12 Months No Cost EMI & INR 1000 Off on Exchange",1,product performance poorits speed like 2 gb ram mobileprocessor slow feels like old mobilesbattery drains fastworst mobile performancenot even like redmi note 4waste money 17000 much price poor performancei think worst product xiaomi redmisamsung m31 far better performance battery
"Redmi Note 9 Pro Max (Aurora Blue, 6GB RAM, 64GB Storage)- 64MP Quad Camera & Latest 8nm Snapdragon 720G & Alexa Hands-Free | 12 Months No Cost EMI & INR 1000 Off on Exchange",1,satisfied productsince use redmi mobile brand family even base varaint sounds good performance 2years using first time dis appointment purchasing thisi tired record voice mobile around 1pm sound good thought wow nice 30min aloud recorded voice ground earth later compares recording redmi 5a andredmi note 4 phone couldnt hear anything redmi note 9pro max come within minutes change happening 3hrs useage mobile first day soon charge drains without useage b future
"Redmi Note 9 Pro Max (Aurora Blue, 6GB RAM, 64GB Storage)- 64MP Quad Camera & Latest 8nm Snapdragon 720G & Alexa Hands-Free | 12 Months No Cost EMI & INR 1000 Off on Exchange",1,honest review 16 may 2020 product delivered ear speaker working 10th june 2020 tried take service center day gave appointment 17th june 2020camera quality worst want camera buyin india law say 64mega pixels camera get even 5 megapixel punishable selling fake goodsthis honest review
"Redmi Note 9 Pro Max (Aurora Blue, 6GB RAM, 64GB Storage)- 64MP Quad Camera & Latest 8nm Snapdragon 720G & Alexa Hands-Free | 12 Months No Cost EMI & INR 1000 Off on Exchange",1,please dont buy itits quality mobile like redmi note 4 special features added redmi note 9 pro max differentiate note 4 battery good doesnt retain power long time companys mobile giving special technology like samsung m31 6000 mah battery amoled screen sony camera lense many features lesser price value money good product company fixed high price answer would like know company purchasing feel nothing worthy set still using redmi note 4 looting custom covid 19 pandemic situation discount isoffered credit card cost emi exchange flash sale name flash sale seller makes fool us personal experience opinion body hurts feel sorry revealed truthyou get far better mobile price 18 500 cheating customer price high quality improvement comparison redmi note 4 feel better redmi note 4 lesser price 9 pro max
"Redmi Note 9 Pro Max (Aurora Blue, 6GB RAM, 64GB Storage)- 64MP Quad Camera & Latest 8nm Snapdragon 720G & Alexa Hands-Free | 12 Months No Cost EMI & INR 1000 Off on Exchange",1,product performance poorits speed like 2 gb ram mobileprocessor slow feels like old mobilesbattery drains fastworst mobile performancenot even like redmi note 4waste money 17000 much price poor performancei think worst product xiaomi redmisamsung m31 far better performance battery
"Redmi Note 9 Pro Max (Aurora Blue, 6GB RAM, 64GB Storage)- 64MP Quad Camera & Latest 8nm Snapdragon 720G & Alexa Hands-Free | 12 Months No Cost EMI & INR 1000 Off on Exchange",1,satisfied productsince use redmi mobile brand family even base varaint sounds good performance 2years using first time dis appointment purchasing thisi tired record voice mobile around 1pm sound good thought wow nice 30min aloud recorded voice ground earth later compares recording redmi 5a andredmi note 4 phone couldnt hear anything redmi note 9pro max come within minutes change happening 3hrs useage mobile first day soon charge drains without useage b future
"Redmi Note 9 Pro Max (Aurora Blue, 6GB RAM, 64GB Storage)- 64MP Quad Camera & Latest 8nm Snapdragon 720G & Alexa Hands-Free | 12 Months No Cost EMI & INR 1000 Off on Exchange",1,honest review 16 may 2020 product delivered ear speaker working 10th june 2020 tried take service center day gave appointment 17th june 2020camera quality worst want camera buyin india law say 64mega pixels camera get even 5 megapixel punishable selling fake goodsthis honest review
"Redmi Note 9 Pro Max (Aurora Blue, 6GB RAM, 64GB Storage)- 64MP Quad Camera & Latest 8nm Snapdragon 720G & Alexa Hands-Free | 12 Months No Cost EMI & INR 1000 Off on Exchange",1, pleasedont buy got defective piece working automatically restarting continuously app opening want return please give refund
"Redmi Note 9 Pro Max (Aurora Blue, 6GB RAM, 64GB Storage)- 64MP Quad Camera & Latest 8nm Snapdragon 720G & Alexa Hands-Free | 12 Months No Cost EMI & INR 1000 Off on Exchange",1,worst product heavy doesnt looks great person 64mp gimmick looses compared samsung 16mp
"Redmi Note 9 Pro Max (Aurora Blue, 6GB RAM, 64GB Storage)- 64MP Quad Camera & Latest 8nm Snapdragon 720G & Alexa Hands-Free | 12 Months No Cost EMI & INR 1000 Off on Exchange",1,buy phonethe phone hanging issuei requested replace product amazon told download app blanccothen download app enquiry team told check text upload results uploaded told phone issues phone hanged stuck 5 minutes till well yesterday 2 times hanged automatically switched poor service amazon stop buying product
"Redmi Note 9 Pro Max (Aurora Blue, 6GB RAM, 64GB Storage)- 64MP Quad Camera & Latest 8nm Snapdragon 720G & Alexa Hands-Free | 12 Months No Cost EMI & INR 1000 Off on Exchange",1,weighted battery expected also shown expected receiving phone company could return giving fake message return replacement within 10 days
"Redmi Note 9 Pro Max (Aurora Blue, 6GB RAM, 64GB Storage)- 64MP Quad Camera & Latest 8nm Snapdragon 720G & Alexa Hands-Free | 12 Months No Cost EMI & INR 1000 Off on Exchange",1, hangs much
"Redmi Note 9 Pro Max (Aurora Blue, 6GB RAM, 64GB Storage)- 64MP Quad Camera & Latest 8nm Snapdragon 720G & Alexa Hands-Free | 12 Months No Cost EMI & INR 1000 Off on Exchange",1,display bettery sound looks good camera quality good terms 64 mp
"Redmi Note 9 Pro Max (Aurora Blue, 6GB RAM, 64GB Storage)- 64MP Quad Camera & Latest 8nm Snapdragon 720G & Alexa Hands-Free | 12 Months No Cost EMI & INR 1000 Off on Exchange",1, except battery life rest worst
"Redmi Note 9 Pro Max (Aurora Blue, 6GB RAM, 64GB Storage)- 64MP Quad Camera & Latest 8nm Snapdragon 720G & Alexa Hands-Free | 12 Months No Cost EMI & INR 1000 Off on Exchange",1, calling network issue
"Redmi Note 9 Pro Max (Aurora Blue, 6GB RAM, 64GB Storage)- 64MP Quad Camera & Latest 8nm Snapdragon 720G & Alexa Hands-Free | 12 Months No Cost EMI & INR 1000 Off on Exchange",1,battery backup soo good hotspot onbattery decreased 12 within hour really depressed
"Redmi Note 9 Pro Max (Aurora Blue, 6GB RAM, 64GB Storage)- 64MP Quad Camera & Latest 8nm Snapdragon 720G & Alexa Hands-Free | 12 Months No Cost EMI & INR 1000 Off on Exchange",1, features satisfactory
"Redmi Note 9 Pro Max (Aurora Blue, 6GB RAM, 64GB Storage)- 64MP Quad Camera & Latest 8nm Snapdragon 720G & Alexa Hands-Free | 12 Months No Cost EMI & INR 1000 Off on Exchange",1,used mi note 4 5pro took phone better cemara ignoring mi 9pro cemara mark takes memory image image clarity image pixcels poor phone also getting heat expected less heat performance good range
"Redmi Note 9 Pro Max (Aurora Blue, 6GB RAM, 64GB Storage)- 64MP Quad Camera & Latest 8nm Snapdragon 720G & Alexa Hands-Free | 12 Months No Cost EMI & INR 1000 Off on Exchange",1,much battery drainagephone hangs video call whatsappvoice quality good neither loud cleartook 2 hours charge phone completelyi suggest worthy buy chinese phonedont waste moneydont choose phone due ratego samsung one plusamazon neither return replacing itso thing buy irritating phonem going sell phone olx
"Redmi Note 9 Pro Max (Aurora Blue, 6GB RAM, 64GB Storage)- 64MP Quad Camera & Latest 8nm Snapdragon 720G & Alexa Hands-Free | 12 Months No Cost EMI & INR 1000 Off on Exchange",1, speaker working properly speaker defective
"Redmi Note 9 Pro Max (Aurora Blue, 6GB RAM, 64GB Storage)- 64MP Quad Camera & Latest 8nm Snapdragon 720G & Alexa Hands-Free | 12 Months No Cost EMI & INR 1000 Off on Exchange",1, wifi os working keeps saying saved getting connected tried devices wifi worked fine
"Redmi Note 9 Pro Max (Aurora Blue, 6GB RAM, 64GB Storage)- 64MP Quad Camera & Latest 8nm Snapdragon 720G & Alexa Hands-Free | 12 Months No Cost EMI & INR 1000 Off on Exchange",1,first time got bad experience amazonblack spot mobile 11 days said return window closedvery bad service
"Redmi Note 9 Pro Max (Aurora Blue, 6GB RAM, 64GB Storage)- 64MP Quad Camera & Latest 8nm Snapdragon 720G & Alexa Hands-Free | 12 Months No Cost EMI & INR 1000 Off on Exchange",1,worst phone ever usethe proxy sensor working ten minutes u see 100 time one msg screendont cover airphone area frustrated excellent service amazon
"Redmi Note 9 Pro Max (Aurora Blue, 6GB RAM, 64GB Storage)- 64MP Quad Camera & Latest 8nm Snapdragon 720G & Alexa Hands-Free | 12 Months No Cost EMI & INR 1000 Off on Exchange",1,unboxed mobile switch still miui 11 screen cant navigate next screen press power button cant even switch restart touch working phone display visible full black screen mobile vibration connected charge cable sound hear display blinking complained regarding issue cc replace refund product told technician arrive doorstep called technician several times response still didnt receive call technician feel bad choose brand qc failed devices gave good review rating face issue soon mobile best luck
"Redmi Note 9 Pro Max (Aurora Blue, 6GB RAM, 64GB Storage)- 64MP Quad Camera & Latest 8nm Snapdragon 720G & Alexa Hands-Free | 12 Months No Cost EMI & INR 1000 Off on Exchange",1, touch working received different colororder black received blue
"Redmi Note 9 Pro Max (Aurora Blue, 6GB RAM, 64GB Storage)- 64MP Quad Camera & Latest 8nm Snapdragon 720G & Alexa Hands-Free | 12 Months No Cost EMI & INR 1000 Off on Exchange",1,bought mobile 20days mobile display gonewhen called amazon saying anythingwhen called mi service center closed anythingtotal waste money amazon service crap customer care people talking rude
"Redmi Note 9 Pro Max (Aurora Blue, 6GB RAM, 64GB Storage)- 64MP Quad Camera & Latest 8nm Snapdragon 720G & Alexa Hands-Free | 12 Months No Cost EMI & INR 1000 Off on Exchange",1,much unsatisfied 10 days earpiece working cannot hear voice call really disgusting time redmi really sucks
"Redmi Note 9 Pro Max (Aurora Blue, 6GB RAM, 64GB Storage)- 64MP Quad Camera & Latest 8nm Snapdragon 720G & Alexa Hands-Free | 12 Months No Cost EMI & INR 1000 Off on Exchange",1, wast phone phone hanging chargeing vary poor compatible
"Redmi Note 9 Pro Max (Aurora Blue, 6GB RAM, 64GB Storage)- 64MP Quad Camera & Latest 8nm Snapdragon 720G & Alexa Hands-Free | 12 Months No Cost EMI & INR 1000 Off on Exchange",1, good
"Redmi Note 9 Pro Max (Aurora Blue, 6GB RAM, 64GB Storage)- 64MP Quad Camera & Latest 8nm Snapdragon 720G & Alexa Hands-Free | 12 Months No Cost EMI & INR 1000 Off on Exchange",1,used 2 weeksometime hanged jump home pagedonn buy totally waste money
